tweet_id,aae_text,golden_sentiment,annotator_source,resolution_method,needs_adjudication,deepseekr1_pred,gemma3_pred,llama31_70b_pred,mistral31_pred,phi3_medium_pred,phi4_pred
A2_132,Lawwd of Kelly perform Seems Like Tour Ready imma jump on that chair lol,positive,A2_Osamede,single_annotator,False,positive,positive,neutral,positive,positive,positive
A2_133,I seen some dude pay a crackhead to take his pic...he was posing and all smh,negative,A2_Osamede,single_annotator,False,neutral,negative,negative,negative,negative,negative
A2_134,Hoes Act Like Its So Hard To Keep They Legs Clothes Lmao Its Really Not,negative,A2_Osamede,single_annotator,False,positive,negative,negative,negative,negative,negative
A2_135,Welp waitin on Jojo to get off so me an stank can talk to him :),positive,A2_Osamede,single_annotator,False,negative,positive,positive,positive,positive,neutral
A2_136,": ...... Umm Tryna Figure Out Why Did Kasia Only Retweet That One ????"" BECAUSE THERE'S OTHER PPLE DUHHHHH",neutral,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_137,Don't lead me on if you're not ready to go to the next level.,neutral,A2_Osamede,single_annotator,False,positive,negative,positive,negative,negative,negative
A2_138,"hey, about to finally go to bed. Wyd up so late?",neutral,A2_Osamede,single_annotator,False,neutral,neutral,neutral,neutral,neutral,neutral
A2_139,Guess imma be listening to music all day...like I don't do that already.,positive,A2_Osamede,single_annotator,False,neutral,neutral,ERROR,neutral,neutral,neutral
A2_140,Where my ma at mann i need to tell her about this shitt..,neutral,A2_Osamede,single_annotator,False,positive,negative,negative,negative,negative,negative
A2_141,She Wants Me to Send A Pic That I Dont Have On IG Or FB....nYah I Dont Have One Lol,positive,A2_Osamede,single_annotator,False,negative,negative,neutral,neutral,neutral,negative
A2_142,shit idk i saw woodland an was on go from there,positive,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,neutral
A2_143,If I could just here his voice would make me feel better,positive,A2_Osamede,single_annotator,False,positive,positive,neutral,negative,neutral,positive
A2_144,"Yea , HXE (: Oh Yea , UU Still UGLY Aha ! DUCK Mouth Bitchh !",positive,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_145,Tamar got on this nasty ass old navy dress with this rachet ass belt,negative,A2_Osamede,single_annotator,False,neutral,negative,negative,negative,negative,negative
A2_146,"sir, ima US citizen wit straight documents, unlike ur ugly ass dat came illegally.u need to take ur hard ass face back 2 9ja",negative,A2_Osamede,single_annotator,False,negative,negative,neutral,negative,negative,negative
A2_147,iCANt WAiT tO GO bCk tO SCHOOl fRiDAY UGH iMiSS SCHOOl,positive,A2_Osamede,single_annotator,False,negative,positive,positive,negative,positive,negative
A2_148,Sometime i wanna break down and cry you dnt no how bad I miss you,positive,A2_Osamede,single_annotator,False,neutral,negative,negative,negative,negative,negative
A2_149,I had hella shit 2 talk about buut damn guess wont b said,negative,A2_Osamede,single_annotator,False,neutral,negative,negative,negative,negative,negative
A2_150,yeaa let him continue this gangstaness & hes gonna be w / yo ass ! Couss i cant deal lol !,negative,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_151,"If someone has a copy of illustrator for a Mac, please DM or just hit me. My shit just crashed.",negative,A2_Osamede,single_annotator,False,positive,negative,negative,negative,negative,negative
A2_152,lawdddd dey got a real nigga in public speakin & ion even kno how to talk !!,positive,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_153,I could tell if yo lame ass talmbout yu was crying lmao jkjk,negative,A2_Osamede,single_annotator,False,positive,negative,negative,negative,negative,negative
A2_154,I just left da mall bro. I'm call soon I get home,neutral,A2_Osamede,single_annotator,False,neutral,neutral,neutral,neutral,neutral,neutral
A2_155,I swear da hood ain't da same nomo since dem niggas killed Luh domo,negative,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_156,"I Feel As Though I Wasted Money Fucking Around With You , So Therefor We Gotta Scrap !",negative,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_157,My baby brings so much joy to my life .. . I love her so much #random,positive,A2_Osamede,single_annotator,False,positive,positive,neutral,positive,positive,positive
A2_158,yeah that's what I said lol of course I can't post there but that was just ridiculous lol,positive,A2_Osamede,single_annotator,False,negative,negative,neutral,neutral,neutral,neutral
A2_159,Bout to enjoy our dinner outting then home to cuddle..... I need a good nights rest for once!!!!,positive,A2_Osamede,single_annotator,False,positive,positive,positive,positive,positive,positive
A2_160,I gotta move out then its not enough room for all of us lol,positive,A2_Osamede,single_annotator,False,positive,neutral,negative,neutral,neutral,neutral
A2_161,Yea that what I used when I first went natural. ....but now I don't use anything cause I get my hair pressed,neutral,A2_Osamede,single_annotator,False,positive,neutral,neutral,neutral,neutral,neutral
A2_162,I swear to god ima turn a gay bitch out one day,positive,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_163,"bruh when I say I couldn't move, I damn near pissed in myself",negative,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_164,I never went to school on Mondays in the beginning of the year I mean NEVER,neutral,A2_Osamede,single_annotator,False,positive,negative,negative,negative,negative,negative
A2_165,: If you a lame that's a shame you can't hang with us !,positive,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_166,U aint gotta b from atl to b ratchet n ghetto lol u wish ya bitch was me stupid hoes,negative,A2_Osamede,single_annotator,False,neutral,negative,neutral,negative,negative,negative
A2_167,"Why does Bosh Spice keep end up shooting 3s.... U r a PF, get o sensitive azz in da post",negative,A2_Osamede,single_annotator,False,ERROR,negative,negative,negative,negative,negative
A2_168,Don't text me and ask if I'm awake. nnNahh I'm just texting in my gotdamn sleep,negative,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_169,Niggas don't want you to see you with no one else. It's so funny.,positive,A2_Osamede,single_annotator,False,negative,negative,neutral,neutral,negative,neutral
A2_170,Mark otp BRAGGING bout how much he smoked today <<<<><><<<> he is fucking addicted to weed.,negative,A2_Osamede,single_annotator,False,positive,negative,ERROR,negative,negative,negative
A2_171,i aint near no phone yet but he owe me a dime,negative,A2_Osamede,single_annotator,False,neutral,negative,negative,neutral,negative,negative
A2_172,"P.U.S.S.Y -- Push ...Until ...she ...Screams ..YESS!"" 0.70380952381 0.000952380952381 0.249523809524 0.0457142857143 288086349381242880 Mon Jan 07 00:55:12 +0000 2013",neutral,A2_Osamede,single_annotator,False,positive,negative,positive,negative,negative,positive
A2_173,I got fame but mane my whole world changed some niggas left me in the rain,negative,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_174,girls dumb if a nigga cheated with you he will cheat on you girls just be so dumb man,negative,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_175,Bitches love niggas dats hoe n be glad wen dem n two other hoes gor da same baby dad lol...,negative,A2_Osamede,single_annotator,False,negative,negative,neutral,negative,negative,negative
A2_176,I be on my suit n tie suit n tie shit!,positive,A2_Osamede,single_annotator,False,negative,positive,neutral,neutral,negative,positive
A2_177,And I just got all my niggas gold ropes to put round there necks.,positive,A2_Osamede,single_annotator,False,negative,negative,neutral,positive,negative,positive
A2_178,I'm going school shopping on my off day this week! I hope boobie ready,positive,A2_Osamede,single_annotator,False,positive,negative,negative,neutral,positive,positive
A2_179,lol Just call him Kaep...The rest you can pretty much spell by sounding it out..lol,neutral,A2_Osamede,single_annotator,False,positive,neutral,neutral,neutral,neutral,neutral
A2_180,even if it does it's not gonna be the Same lol.,neutral,A2_Osamede,single_annotator,False,negative,negative,neutral,negative,neutral,neutral
A2_181,Ask.fmoneofakind49 askkkk me sum I'm woke ask me anything u wanna kno,neutral,A2_Osamede,single_annotator,False,neutral,neutral,negative,neutral,neutral,neutral
A2_182,"I can say this .. I'm happy & content with who I'm with. I got him, he got me. That's all I need.",positive,A2_Osamede,single_annotator,False,positive,positive,positive,positive,positive,positive
A2_183,I don't talk in class .. Lol I just tweet & txt. Even if you're right next to me,neutral,A2_Osamede,single_annotator,False,negative,neutral,negative,neutral,neutral,neutral
A2_184,Lena Headey and Peter Dinklage are friends in real life. Dinklage helped her get on the show.,positive,A2_Osamede,single_annotator,False,positive,positive,positive,neutral,positive,positive
A2_185,All These Slow Songs Makee Me Think.About #Oomf Well My #Exx Lmfao ..!,positive,A2_Osamede,single_annotator,False,neutral,negative,neutral,negative,negative,neutral
A2_186,I hate when people reply back O or OK. Tf. Juss don't say nun,negative,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_187,I'm hungry but too lazy to go downstairs to fix some food,neutral,A2_Osamede,single_annotator,False,negative,negative,negative,negative,neutral,negative
A2_188,"Mic Check 1 2 , 1 2 , Your Bitch On My DICK. Whatchu Gon Do ?",negative,A2_Osamede,single_annotator,False,neutral,negative,negative,negative,negative,negative
A2_189,"I wonder wat the future holds for me,, shidd but I kno wat 2mar holds hittin da gym in da am",positive,A2_Osamede,single_annotator,False,negative,positive,negative,neutral,positive,neutral
A2_190,"I do not recall such happenings. I am a gentleman, mind you. Order some drinks, why don't you~",positive,A2_Osamede,single_annotator,False,neutral,neutral,neutral,neutral,neutral,neutral
A2_191,"Ian kno ppl take games this serious , like forreal? I'll go slap him shoo",negative,A2_Osamede,single_annotator,False,ERROR,negative,negative,negative,negative,negative
A2_192,"I LOVE TONIQUE SHE SOO SWEET, MY DAY 1 BITCH SHE IS!!!!!",positive,A2_Osamede,single_annotator,False,positive,positive,positive,positive,positive,positive
A2_193,But what was amazing was it was some random lady who could've just went about her day and not pay me one mind,positive,A2_Osamede,single_annotator,False,positive,positive,neutral,neutral,neutral,positive
A2_194,"Bay need to wake ha ass up mann, we had a good talk lastnight :)",positive,A2_Osamede,single_annotator,False,positive,positive,neutral,negative,positive,positive
A2_195,this bitch expect me to walk home in the fucking rain .,negative,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
A2_196,What the FUUUCCKKKK! MY DAD LISTENS TO SOME SEX ED CD BOUGHT FROM WINNIES DAD!,negative,A2_Osamede,single_annotator,False,neutral,negative,negative,negative,negative,negative
A2_197,"#askscandal, Huck ain't gonna get right until he kills somebody, next week works for me!",positive,A2_Osamede,single_annotator,False,negative,negative,negative,negative,negative,negative
