annotator,aae_speaker_identity,regional_background,regional_background_notes,written_aae_familiarity,acknowledgement_consent,acknowledgement_name,item_index,sample_type,aae_text,sae_text,aae_back_text,special_mark,unintelligible_original,semantic_equivalence,sentiment_preservation,semantic_change_notes,original_naturalness,back_naturalness,sentiment,surface_toxicity,completed,last_updated
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,129,unique,"i need to changed my boyfriend name in my phone , but what to ?","I need to change my boyfriend's name in my phone, but what should I change it to?","I gotta change my man name in my phone, but what I'm supposed to change it to?",,,same_meaning,yes,,somewhat_natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T14:24:12.028Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,130,unique,I Know This One Dude That Know A Girl That Know This Dude That Know Yoou,I know this one dude who knows a girl who knows this dude who knows you.,I know this one dude who know a girl who know this dude who know you.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T14:25:02.977Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,131,unique,": No matter how many times you say ""okay"" your parents will not stop talking."" True. Lhh","No matter how many times you say ""okay,"" your parents will not stop talking. True. [Laughing hard]","Don't matter how many times you say ""okay,"" yo parents ain't gon stop talking. Facts. 😭",,,same_meaning,yes,,unnatural_or_noisy,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T14:26:24.277Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,132,unique,She say jojo eat me I say no bitch wtf is wrong w//you you a thot bitch !,"She says, ""Jojo, eat me."" I say, ""No, bitch, what the fuck is wrong with you? You are a thot, bitch!""","She talm 'bout “Jojo, eat me.” I’m like “No bitch, what the fuck wrong with you? You a thot, bitch!”",,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T14:27:57.094Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,133,unique,Jus hope these thoughts ain tru n dnt ever kum tru..if so I wont never do dis again..fr,"I just hope these thoughts aren't true and don't ever come true. If they are, I will never do this again, for real.","I just hope these thoughts ain't true and don't ever come true. If they is, I ain't never doin this again, fa real.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T14:29:02.910Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,134,unique,Thank god the heat got Lebron cause we woulda gotta blown out with just wade !!,Thank God the Heat have LeBron because we would have been blown out with just Wade!!,Thank God the Heat got LeBron cause we woulda been blown out with just Wade!!,,,same_meaning,yes,,somewhat_natural,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-18T14:29:53.710Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,135,unique,Im always the one that just be up and can not sleep.... Smh,I am always the one who is awake and cannot sleep. Shaking my head.,I be the only one up and can't even sleep. Smh.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T14:30:49.078Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,136,unique,Ain't Gone Lie Malik N His Gf Cutee or w/e S/O tooo them,"I’m not going to lie, Malik and his girlfriend are cute or whatever. Shout out to them.","I ain't gon lie, Malik and his girl cute or whatever. Shout out to em.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T14:31:58.193Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,137,unique,You get the air out of my lungs whenever you need it,You take the air from my lungs whenever you need it.,You be takin the air out my lungs whenever you need it.,,,same_meaning,yes,,natural,unnatural_or_imitated,negative,no_potentially_toxic_wording,yes,2026-05-18T14:36:00.859Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,138,unique,"its basically abt how alor girl move down south w/the other side of her family for the summer, && ect","It is basically about how a girl moves down south with the other side of her family for the summer, and so on.","It basically about how a girl move down south with the other side of her family for the summer, and all that.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T14:40:59.974Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,139,unique,Lil G said he was gonna stick me cause I didn't know how to say hey!,Lil G said he was going to stab me because I didn't know how to say hello!,Lil G said he was gon stab me cuz I didn’t know how to speak!,yes,yes,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T17:26:04.679Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,140,unique,With only one Chipotle on the south side the line is always crazy smh,"With only one Chipotle on the South Side, the line is always long; I’m shaking my head.",It’s only one Chipotle on the South Side so the line always be long; smh.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T14:44:46.824Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,141,unique,lmao wat bumps stay in skool lil folks cuz u kinda slow I mean alot,"LMAO, what? That’s crazy. Stay in school, kid, because you are kind of slow. I mean, a lot.","LMAO, what? That’s wild. Stay in school, kid, cause you kinda slow. I mean, a lot.",,,meaning_changed,no,"""bumps"" is more likely referring to the person that they are tweeting. They are likely not saying ""bumps"" in reference to the term: ""That’s crazy.""",natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T14:50:41.790Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,142,unique,"lol....well next time you wanna go somewhere call me & ill drive for you, kmsl","LOL... well, next time you want to go somewhere, call me and I'll drive for you. I’m killing myself laughing.","LOL... well, next time you tryna go somewhere, call me and I'll drive. I’m weak.",,,same_meaning,yes,,somewhat_natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T14:52:45.839Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,143,unique,Poor Lebron. What the hell happened to Ray Allen. I guess he will retire this year,Poor LeBron. What the hell happened to Ray Allen? I guess he will retire this year.,Poor LeBron. What the hell happened to Ray Allen? I guess he retiring this year.,,,same_meaning,yes,,unnatural_or_noisy,somewhat_natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T14:53:43.089Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,144,unique,nd complex magazine needs to fix tht whole list of stylish men cause its alll wrong like it was from jump when i saw french montana,"And Complex Magazine needs to fix that whole list of stylish men because it is all wrong, just as it was from the start when I saw French Montana.","And Complex Magazine need to fix that whole list of stylish men cause it's all types of wrong, just like it was from the jump when I saw French Montana.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T14:55:24.037Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,145,unique,"My coworker is Indian and I'm teaching her how to eat sunflower seeds, funniest thing ever smh","My coworker is Indian and I'm teaching her how to eat sunflower seeds; it is the funniest thing ever, shaking my head.","My coworker Indian and I'm teaching her how to eat sunflower seeds; it's the funniest thing ever, smh.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T14:57:28.237Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,146,unique,I jst b feeling like I'm too cute for the bs .,I just feel like I’m too cute for the nonsense.,I just feel like I’m way too cute for the nonsense.,,,same_meaning,yes,,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-18T14:59:47.620Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,147,unique,"i was happy 2 see yall , we need 2 hang out sumtimes",I was happy to see you all; we need to hang out sometimes.,It was good seeing y'all; we need to link up sometime.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T15:00:28.870Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,148,unique,Be cool season almost here! We ain't doing this for none,Be cool season is almost here! We aren't doing this for nothing.,Stay cool season almost here! We ain't doin this for nothin.,,yes,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T15:04:41.898Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,149,unique,I knew who my bestfriend really was all along it jus took my a lil while to realize it..,I knew who my best friend really was all along; it just took me a little while to realize it.,I knew who my real best friend was all along; it just took me a lil minute to realize it.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T15:06:46.346Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,150,unique,"Aha.! Lil boy just made my morning ya MOMMA"" *walks off bus cool asl*","Aha! That little boy just made my morning. ""Your mom!"" *walks off the bus looking extremely cool.*","Aha! That lil boy just made my morning. ""Yo mama!"" *walk off the bus lookin too smooth.*",,,same_meaning,yes,,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-18T15:07:40.956Z
